index,value
625,0
434,1
351,1
349,0
667,0
769,0
82,0
498,0
710,1
569,1
492,1
335,0
610,1
265,1
330,0
139,0
716,0
410,0
158,0
204,1
305,0
70,0
342,0
295,1
487,0
599,1
458,1
243,1
236,0
491,1
551,1
102,0
405,1
217,1
210,1
322,1
8,0
438,1
483,0
460,1
206,1
156,0
310,0
518,1
396,0
494,1
527,0
492,1
664,0
721,0
184,1
330,1
372,1
262,1
349,1
395,0
623,0
434,1
399,1
625,1
408,1
185,1
180,1
681,1
461,1
520,1
439,1
377,0
706,0
467,1
489,1
747,0
232,1
510,1
465,1
335,0
262,0
320,1
652,0
319,0
353,1
497,0
244,1
429,1
229,0
377,1
184,1
291,1
615,0
567,1
431,1
484,1
477,0
212,1
631,0
354,1
62,0
464,1
127,1
494,1
143,0
324,1
639,0
78,0
547,1
722,0
270,1
209,1
177,0
401,1
748,0
351,1
81,0
425,0
492,1
33,0
375,1
555,0
512,1
321,1
491,1
348,0
162,0
604,1
532,0
162,0
241,1
515,1
188,0
375,1
549,1
297,1
454,0
709,0
490,1
269,1
194,0
362,0
172,0
482,1
342,0
517,1
211,1
372,0
755,0
252,0
466,1
239,1
715,0
140,0
55,0
288,1
498,0
133,1
497,1
265,1
489,1
769,0
133,0
305,0
612,0
649,0
180,1
667,0
460,0
137,0
191,0
217,1
538,0
63,0
448,0
231,1
48,0
417,0
575,1
203,0
774,0
655,1
546,1
344,1
40,0
354,1
241,0
238,1
734,0
572,1
345,0
169,0
632,1
322,1
465,1
737,0
467,1
275,0
375,0
189,1
521,1
574,1
385,0
605,1
688,0
328,1
659,1
593,1
568,0
84,0
377,1
158,1
403,0
551,1
272,1
313,0
506,0
148,0
740,0
262,1
121,0
438,1
599,0
189,1
595,0
329,1
376,0
444,0
23,0
482,0
732,0
49,0
331,1
598,1
217,1
605,0
330,0
569,1
312,0
737,0
584,0
216,1
401,1
286,1
238,1
456,1
391,0
482,0
297,0
543,1
407,1
228,0
432,0
654,1
726,0
23,0
303,0
269,1
278,0
474,0
738,0
245,1
585,0
432,1
764,0
270,1
745,0
532,0
405,1
17,0
546,1
260,0
173,0
274,1
244,0
601,1
627,1
426,1
152,1
631,0
463,1
302,1
695,0
538,1
566,0
464,1
318,1
132,1
41,0
685,1
595,0
524,0
624,1
484,1
697,0
302,1
446,0
248,0
241,1
218,0
459,1
64,0
321,0
189,1
485,1
294,1
402,1
697,0
625,0
269,1
745,0
577,1
630,1
751,0
627,1
409,1
552,0
632,0
3,0
297,1
434,1
403,1
587,0
735,0
660,0
188,1
382,1
130,1
602,1
265,1
350,1
363,0
156,1
401,1
524,1
442,0
105,0
463,1
55,0
219,0
547,0
136,0
292,0
354,0
105,0
92,0
152,1
309,0
426,0
147,0
756,0
355,1
601,1
208,1
376,0
296,1
524,1
531,0
174,1
450,0
24,0
560,0
448,0
353,1
190,0
624,1
445,0
279,0
240,1
502,0
756,0
515,1
59,0
484,0
335,0
127,0
517,1
466,0
577,1
622,1
266,1
378,1
469,1
199,0
486,0
702,0
473,0
355,1
651,0
547,1
405,1
550,0
326,1
151,0
517,1
360,0
131,0
504,0
153,0
207,1
346,1
18,0
540,1
578,1
59,0
781,0
205,1
324,0
438,1
301,1
211,1
298,0
5,0
425,0
630,1
294,0
345,1
295,1
626,0
203,1
585,0
720,0
519,1
423,0
405,1
716,0
471,0
80,0
50,0
136,0
273,0
605,1
126,1
603,1
153,0
182,1
264,1
362,0
581,0
236,1
250,0
545,1
713,0
448,0
537,0
289,1
336,0
713,0
180,1
601,1
509,0
274,1
750,0
431,1
124,1
157,1
578,1
546,1
743,1
93,0
180,1
552,1
662,0
485,1
709,0
155,0
400,1
170,0
75,0
462,0
574,1
103,0
659,1
59,0
627,0
428,1
617,0
428,1
258,0
456,1
58,0
688,0
79,0
348,1
381,1
230,1
635,1
406,1
133,0
249,1
4,0
217,0
212,1
660,0
326,1
715,1
603,1
187,1
84,0
129,1
237,1
154,1
244,0
378,1
353,0
376,0
464,1
426,0
503,0
466,1
324,1
316,1
183,0
180,0
545,1
632,0
523,1
405,1
324,0
218,1
548,1
402,1
468,1
532,0
511,1
373,1
734,0
298,1
51,0
562,0
295,1
97,0
88,0
182,1
609,1
72,0
605,1
181,0
740,0
548,1
717,0
575,0
485,0
609,0
301,1
523,1
566,1
660,1
364,0
265,1
730,0
733,0
149,1
554,0
509,1
128,1
181,1
241,1
49,0
34,0
404,1
314,0
688,1
745,0
678,0
181,1
138,0
388,0
428,0
554,0
82,0
76,0
327,0
259,1
109,0
354,1
633,1
210,1
477,0
136,0
277,0
148,0
630,1
154,1
462,0
521,1
284,0
370,1
555,0
647,0
696,0
262,1
461,1
548,1
334,0
575,1
83,0
486,1
2,0
701,0
571,1
223,0
186,1
263,1
210,1
305,0
673,0
100,1
155,0
234,1
402,1
420,0
464,1
458,1
462,1
410,1
400,1
328,1
542,1
30,0
209,0
351,1
295,1
309,0
285,0
623,0
157,0
63,0
128,0
461,1
488,1
546,1
656,0
197,0
179,1
443,0
401,0
77,0
483,0
461,1
74,0
416,0
267,1
183,1
661,0
629,1
536,0
625,1
626,1
467,1
607,0
530,0
156,1
633,0
374,1
242,1
284,0
21,0
470,0
355,1
736,0
651,0
663,0
27,0
713,0
487,1
572,1
42,0
651,1
399,0
264,1
223,0
465,0
365,0
457,1
193,0
290,1
599,1
409,1
407,1
515,1
263,1
338,0
268,1
291,0
19,0
582,1
157,1
601,1
607,1
95,0
327,1
214,1
160,0
162,0
294,1
433,1
317,1
142,0
443,0
467,1
299,1
740,0
690,0
520,1
629,1
757,0
350,0
61,0
352,1
528,0
655,1
162,0
620,0
618,0
661,0
260,1
514,0
391,0
419,0
382,1
685,0
220,0
447,0
232,1
244,1
96,0
555,0
488,1
12,0
434,1
64,0
464,1
722,0
340,0
288,0
456,1
562,0
486,1
523,1
265,1
615,0
754,0
679,0
750,0
159,1
387,0
178,1
171,0
654,1
321,0
380,1
519,1
610,0
120,1
350,1
703,0
225,0
504,0
435,1
548,1
732,0
636,0
569,0
781,0
172,0
515,1
129,0
606,1
587,0
379,1
553,1
156,1
265,1
490,0
13,0
102,0
626,1
553,1
324,1
655,1
381,1
603,1
518,1
355,1
463,1
398,1
354,1
171,0
520,1
479,0
291,0
538,1
411,1
724,0
523,1
686,0
653,1
281,0
216,1
459,1
27,0
378,1
629,1
598,1
754,0
771,0
571,1
567,1
464,1
611,0
491,1
749,0
401,1
308,0
240,1
321,1
274,1
6,0
431,1
361,0
250,0
661,0
619,0
595,0
656,1
489,0
300,1
356,1
440,1
548,1
26,0
151,0
151,0
636,0
356,1
463,1
665,0
275,0
566,0
270,1
231,0
657,1
44,0
91,1
211,1
155,0
284,0
633,1
740,0
298,0
408,1
575,1
410,0
205,1
549,1
211,1
358,0
486,1
208,0
629,1
539,1
187,0
545,1
595,0
501,0
565,0
468,1
578,1
209,0
41,0
120,0
228,0
212,0
663,0
377,1
327,0
490,0
332,0
651,1
389,0
336,0
332,1
552,1
694,0
416,0
376,1
296,1
740,1
418,0
601,0
519,1
139,0
410,1
478,0
560,0
492,1
598,0
716,0
624,1
351,1
8,0
629,1
390,0
243,0
20,0
72,0
598,1
693,0
290,1
595,0
349,1
657,1
562,0
240,1
106,0
399,1
343,0
727,0
534,0
407,1
483,1
658,1
604,0
322,0
628,1
759,0
416,0
345,0
217,1
508,0
619,0
662,1
660,0
685,1
164,1
7,0
558,0
662,0
13,0
449,0
129,0
299,0
663,0
355,1
23,0
261,1
640,0
478,0
104,0
650,0
569,0
372,1
300,1
300,1
25,0
668,0
419,0
546,0
557,0
64,0
242,1
397,0
460,1
371,0
217,1
323,1
489,1
212,1
49,0
179,1
670,0
660,1
570,1
622,0
213,1
460,1
698,0
477,0
322,1
169,0
401,1
653,1
653,1
456,1
64,0
469,0
269,1
214,0
449,0
298,1
646,0
196,0
383,1
270,1
545,1
742,0
711,0
206,0
613,0
544,0
47,0
239,1
365,0
565,0
326,1
39,0
754,0
85,0
368,0
433,1
459,1
330,0
274,1
156,0
331,0
212,1
243,1
618,0
707,0
351,1
218,1
520,0
425,0
597,1
218,0
648,0
108,0
756,0
649,0
698,0
386,0
716,1
617,0
125,1
498,0
371,0
750,0
298,0
342,0
527,0
746,0
293,0
513,1
382,1
389,0
653,0
504,0
336,0
428,1
704,0
523,0
213,1
244,1
140,0
148,0
460,1
574,0
570,0
203,1
247,0
440,1
364,0
61,0
466,1
353,1
183,1
756,0
216,1
314,0
319,0
278,0
656,1
658,0
574,1
411,0
591,0
169,0
318,0
519,0
160,1
637,0
293,1
568,1
683,1
692,0
45,0
778,0
760,0
426,0
357,0
95,0
569,0
699,0
518,0
545,1
12,0
36,0
61,0
233,1
378,1
353,0
182,1
582,0
326,0
210,1
358,1
660,1
522,1
401,1
403,1
311,0
702,0
467,0
214,1
627,1
410,1
658,1
180,1
546,1
199,0
628,1
549,1
602,1
230,0
541,0
760,0
239,1
326,1
212,1
292,0
780,0
128,1
648,0
129,0
527,0
153,1
689,0
328,1
648,0
244,1
776,0
761,0
584,0
98,0
511,0
32,0
286,1
325,1
375,1
346,1
290,1
208,0
632,1
407,1
268,1
434,1
754,0
241,1
327,1
552,1
345,1
636,0
176,1
550,0
309,0
316,0
166,0
288,1
262,1
603,1
471,0
244,0
601,1
518,0
276,0
623,0
147,0
143,0
343,1
691,0
157,0
496,1
309,0
462,1
597,0
603,1
179,1
402,1
714,0
457,1
578,1
241,1
547,1
262,1
411,1
569,0
316,1
571,1
603,1
402,0
619,0
619,0
197,0
397,1
325,0
242,1
347,0
325,1
768,0
303,0
621,0
194,0
5,0
353,1
549,1
407,0
471,0
131,0
1,0
550,0
304,0
380,1
343,1
516,0
409,1
16,0
376,1
297,0
139,0
337,0
211,1
297,1
679,0
239,1
198,0
340,0
211,1
491,1
430,1
462,1
389,0
515,1
673,0
200,0
30,0
1,0
465,0
679,0
67,0
361,0
599,0
352,1
199,0
57,0
606,1
644,0
177,0
344,0
320,0
149,0
183,1
201,1
215,0
209,1
578,1
632,1
602,1
245,0
738,0
292,1
387,0
250,0
516,1
442,1
19,0
88,0
660,1
361,0
218,1
177,1
390,0
376,1
620,0
353,0
364,0
631,1
374,0
53,0
435,1
214,1
775,0
457,0
680,0
182,1
506,0
448,0
485,0
350,1
534,0
564,0
136,0
741,0
434,1
551,1
219,1
243,1
288,0
757,0
752,0
238,1
682,0
354,1
738,1
746,0
547,1
208,1
183,1
178,0
129,1
412,1
255,1
516,0
409,1
436,1
540,1
107,0
316,0
568,0
705,0
513,0
593,0
629,1
304,0
630,0
361,0
536,0
631,1
362,0
70,0
85,0
152,1
352,0
10,0
163,0
464,1
286,1
466,1
596,0
242,1
324,1
438,1
372,1
635,0
13,0
298,1
268,1
552,1
304,0
351,1
709,0
127,1
723,0
578,0
516,1
598,1
262,1
554,0
683,1
571,1
155,0
434,0
634,1
244,0
567,0
126,0
519,1
310,0
185,1
176,0
462,0
394,0
315,1
239,0
341,0
724,0
301,1
242,1
271,0
539,1
504,0
380,0
56,0
498,1
188,1
551,1
428,1
430,0
554,0
84,0
143,0
519,1
240,0
767,0
359,0
688,1
302,0
241,1
39,0
507,0
402,1
36,0
521,1
607,0
672,0
289,1
542,1
439,1
34,0
597,1
262,1
357,1
321,1
764,0
660,1
525,1
629,1
405,1
311,0
183,1
36,0
487,0
265,1
303,0
265,1
619,0
418,0
455,1
739,0
375,0
255,0
496,0
173,0
264,1
346,1
266,1
626,0
317,1
281,0
255,0
755,0
678,0
260,0
609,0
391,0
576,1
670,0
500,0
366,0
328,1
524,1
520,1
128,0
457,1
22,0
349,0
268,1
600,1
560,0
551,1
165,0
217,1
125,1
431,0
273,1
410,0
456,1
331,0
386,0
186,0
44,0
473,0
294,1
5,0
763,0
493,1
379,1
682,0
412,0
603,1
767,1
208,1
183,0
588,0
344,1
100,0
546,0
241,1
305,0
573,1
744,0
33,0
407,1
353,1
405,1
448,0
676,0
123,0
235,1
477,0
476,0
632,1
209,1
356,1
486,0
402,1
563,0
280,0
329,0
443,0
595,0
96,0
301,0
154,0
706,0
658,1
460,1
406,1
122,1
406,1
234,1
141,0
234,1
587,0
542,1
599,1
47,0
435,1
598,0
106,0
756,0
583,1
373,1
64,0
286,0
478,0
158,0
601,1
344,1
714,0
201,0
42,0
760,0
321,1
552,1
759,0
225,0
100,0
204,1
594,1
323,1
103,0
770,0
618,0
746,0
681,1
548,1
322,1
80,0
296,1
236,1
652,0
471,1
126,0
670,0
7,0
478,0
257,0
365,0
23,0
453,0
242,1
769,0
626,1
202,0
479,0
653,1
242,1
651,1
488,1
389,0
710,0
447,0
626,1
626,1
462,1
428,1
435,1
661,1
210,1
576,1
464,1
436,0
238,1
435,1
629,1
283,0
3,0
186,1
368,0
377,1
496,1
464,0
464,1
320,1
267,1
747,0
473,0
373,0
490,1
388,0
348,1
244,1
461,1
212,1
401,1
372,1
335,0
674,0
728,0
679,0
144,0
212,1
145,0
544,0
209,1
464,1
214,1
452,0
650,1
43,0
398,0
566,1
165,0
503,0
305,0
633,1
708,0
326,1
88,0
551,1
418,0
238,1
423,0
552,1
468,1
52,0
350,1
296,1
470,0
725,0
565,1
747,0
569,1
264,1
288,1
243,1
407,1
286,0
302,1
133,0
214,1
554,0
580,0
226,0
635,0
558,0
238,1
351,1
732,0
297,1
379,1
244,1
484,0
215,1
680,0
748,0
254,0
602,1
574,1
725,0
379,1
126,1
373,1
317,1
493,0
684,1
518,1
408,1
626,1
466,1
42,0
252,0
82,0
635,1
207,0
648,0
345,0
243,1
573,0
154,1
486,1
497,1
550,1
316,1
109,0
521,1
162,1
271,1
541,1
69,0
624,1
182,0
101,0
14,0
134,0
349,1
490,1
466,0
57,0
125,1
481,1
5,0
555,0
279,0
353,1
598,0
240,1
687,1
598,1
546,1
564,0
144,0
212,1
198,0
653,1
375,1
190,1
237,1
234,1
125,1
294,1
261,1
692,0
674,0
377,1
26,0
141,0
688,0
270,1
355,0
577,1
72,0
388,0
697,0
311,0
457,0
656,1
696,0
486,1
203,1
403,1
573,0
401,1
141,0
273,1
128,1
243,1
610,1
532,0
725,0
739,0
397,0
173,0
324,1
622,1
337,0
594,1
305,0
290,1
448,0
675,0
474,0
53,0
437,1
125,0
681,0
429,1
231,0
485,1
357,1
438,1
319,1
212,1
284,1
187,1
145,0
534,0
725,0
148,0
466,1
659,0
214,1
273,1
646,0
299,1
317,1
449,0
548,1
337,0
37,0
159,1
544,1
326,1
743,0
718,0
597,1
627,1
411,0
189,0
543,0
233,1
455,0
638,0
341,1
519,1
210,1
599,1
2,0
711,1
96,0
512,0
431,1
182,1
403,1
323,1
541,1
187,1
655,1
749,0
627,1
132,0
683,1
519,1
630,1
320,1
158,0
654,1
50,0
699,0
382,1
602,1
207,1
52,0
632,1
701,0
338,0
545,1
293,0
253,0
191,0
355,1
610,0
382,1
262,1
95,0
578,1
519,1
664,0
370,0
457,0
238,1
439,1
158,0
714,1
96,0
26,0
546,1
629,1
485,1
611,1
548,1
488,1
366,0
212,1
161,0
744,1
330,0
201,0
570,1
256,0
132,0
606,1
42,0
406,1
320,1
209,1
662,0
274,1
508,0
327,0
348,1
31,0
569,1
518,1
404,1
407,1
410,1
620,0
100,0
182,1
210,1
508,0
410,0
541,1
320,0
583,0
379,1
520,1
723,0
188,0
218,1
127,0
242,1
99,1
241,1
419,0
455,1
295,1
492,1
491,1
448,0
659,1
125,0
293,1
423,0
658,0
404,0
460,1
515,0
407,1
520,1
234,1
247,0
490,0
461,0
280,0
758,0
72,0
180,1
183,1
400,1
152,1
679,1
578,1
511,1
185,1
184,1
353,1
102,1
232,1
249,0
494,1
383,1
304,0
630,1
112,0
486,0
436,1
490,1
431,0
318,1
574,1
63,0
316,1
578,1
73,0
571,1
682,1
327,1
91,0
124,0
216,1
377,1
301,0
410,1
550,0
543,1
273,1
344,1
638,0
79,0
215,1
568,1
379,1
273,1
539,1
491,0
268,1
578,0
291,1
181,1
32,0
625,0
436,1
574,1
246,0
507,0
97,1
508,0
644,0
217,1
544,1
650,1
89,0
511,1
769,0
322,0
234,1
601,1
377,1
124,0
370,1
578,1
230,1
326,1
156,1
401,0
213,1
272,1
388,0
387,0
397,0
25,0
589,0
274,0
730,0
767,0
377,0
317,0
668,0
586,0
257,0
169,0
263,1
348,1
351,0
521,1
499,0
274,0
409,1
558,0
749,0
405,1
657,1
624,1
68,0
262,1
519,1
772,0
54,0
504,0
525,1
546,0
244,0
365,0
121,1
597,1
683,0
440,0
605,1
243,1
486,1
290,0
520,1
199,0
645,0
292,0
459,1
468,1
587,0
731,0
550,0
238,0
535,0
521,1
181,0
756,0
411,1
316,0
300,1
548,1
50,0
318,1
156,0
411,1
752,0
542,1
459,1
418,0
265,1
390,0
330,1
415,0
468,1
484,1
715,0
295,1
460,1
176,1
280,0
192,1
341,0
466,1
477,0
544,1
155,1
329,0
154,1
149,0
120,0
553,0
211,1
192,0
543,1
512,0
152,1
476,0
747,0
548,1
660,1
600,1
375,1
388,0
40,0
496,0
323,0
129,0
237,1
107,0
547,1
404,1
195,0
326,1
297,1
296,0
18,0
357,1
294,1
382,1
576,1
348,1
467,1
246,0
253,0
548,1
244,0
628,1
524,1
147,0
341,0
157,0
381,1
347,1
748,0
550,0
519,0
279,0
50,0
504,0
72,0
235,1
89,0
595,1
399,0
683,1
162,0
32,0
204,1
416,0
688,0
272,1
488,1
200,0
177,0
295,1
407,0
314,0
609,0
620,0
149,0
515,1
164,0
50,0
173,0
315,1
324,1
683,1
282,0
609,0
659,0
193,0
153,1
661,0
655,1
458,1
753,0
569,1
611,0
182,0
659,1
408,1
645,0
218,1
693,0
528,0
637,0
696,0
577,1
444,0
427,1
296,1
184,1
179,0
598,1
21,0
628,1
47,0
319,1
475,0
120,0
211,1
473,0
72,0
150,0
106,0
298,1
189,1
136,0
572,1
225,0
272,1
454,0
543,1
521,1
461,1
723,0
356,1
545,1
220,0
611,0
541,1
122,0
237,1
575,1
546,1
604,1
261,0
36,0
202,0
740,0
54,0
489,1
171,0
620,0
237,1
419,0
126,0
684,1
513,1
718,0
543,1
82,0
751,0
266,1
262,1
588,0
194,0
688,1
758,0
728,0
571,1
542,1
155,1
778,0
237,1
760,0
437,1
104,0
364,0
520,1
235,1
440,1
120,0
292,1
221,0
156,0
492,1
585,0
342,0
350,1
15,0
595,1
580,0
569,1
402,0
578,0
481,1
159,0
385,0
765,0
282,0
307,0
379,0
436,1
271,0
302,0
531,0
634,0
559,0
264,1
207,1
195,0
407,1
518,0
567,0
312,0
61,0
568,1
699,0
329,1
70,0
380,1
356,1
243,1
263,1
81,0
691,0
697,0
353,1
629,1
208,0
509,0
462,1
131,0
471,0
134,0
316,0
68,0
461,1
109,0
441,0
183,1
549,1
562,0
624,1
743,0
354,0
511,1
79,0
146,0
459,1
376,1
375,1
492,1
405,1
181,1
135,0
210,1
86,0
552,1
338,0
87,0
440,0
726,0
385,0
49,0
249,0
350,1
3,0
574,1
423,0
138,0
482,0
349,1
603,0
615,0
16,0
388,0
602,1
563,0
524,0
272,1
199,0
532,0
503,0
619,0
270,0
509,1
387,0
616,0
429,1
285,0
344,1
606,1
406,1
653,1
185,1
436,1
233,1
416,0
486,1
348,1
593,1
202,1
711,0
243,1
262,1
118,0
275,0
570,0
272,0
408,1
570,1
402,1
329,1
212,1
528,1
208,1
424,1
381,1
541,1
659,1
183,1
200,0
240,1
522,1
301,1
488,0
547,1
327,1
148,0
102,0
301,1
628,1
97,0
551,1
407,1
297,1
216,1
743,0
93,0
351,1
208,1
146,1
384,0
479,0
328,1
543,1
298,1
431,1
248,0
284,0
374,1
380,1
461,1
403,1
696,0
510,0
761,0
499,1
511,0
598,1
691,0
265,1
621,1
628,1
529,0
496,1
348,1
657,1
753,0
330,1
323,1
380,1
291,1
345,1
712,0
406,1
654,1
573,1
729,0
402,0
760,0
488,1
611,0
574,1
705,0
465,1
585,0
125,1
378,0
287,1
521,1
499,0
265,1
208,1
216,0
565,0
547,1
543,1
82,0
633,1
164,0
709,0
604,0
270,1
372,1
503,0
26,0
382,1
568,1
237,1
212,1
548,1
212,1
53,0
769,0
574,1
292,1
151,0
111,0
235,1
777,0
125,0
378,1
334,0
309,0
110,0
328,1
433,1
744,0
401,1
418,0
570,1
629,0
682,1
602,1
175,1
267,1
217,1
656,1
720,0
422,0
535,0
321,1
380,1
742,0
762,0
578,1
267,1
60,0
362,0
576,1
250,0
296,1
113,0
278,0
761,0
236,1
286,0
337,0
538,0
358,0
661,1
319,1
235,1
309,0
219,1
430,1
426,0
709,1
635,1
238,1
347,1
22,0
315,1
103,1
780,0
360,0
600,1
596,1
491,0
750,0
199,0
741,0
467,1
573,1
678,0
270,1
575,1
757,0
425,0
523,0
305,0
97,1
614,0
152,1
551,0
189,0
150,0
600,1
223,0
187,0
127,1
230,0
705,0
430,1
522,1
176,0
662,0
732,0
179,1
581,0
180,1
407,1
16,0
392,0
522,0
269,1
546,1
717,0
547,1
602,1
276,0
400,1
527,0
235,1
66,0
253,0
261,1
162,0
59,0
329,1
126,1
599,0
40,0
239,1
686,0
214,1
387,1
421,0
657,1
211,1
118,1
289,1
97,0
490,1
632,1
632,1
399,0
624,1
584,0
465,1
327,1
516,1
661,1
355,1
55,0
778,0
634,1
628,1
607,0
749,0
247,0
333,0
657,1
378,0
518,1
528,0
431,1
351,1
535,0
44,0
513,1
658,1
142,0
126,0
467,1
585,0
489,1
181,1
13,0
424,0
405,1
177,1
185,1
575,1
380,1
431,0
383,0
630,1
462,1
196,0
603,1
543,0
204,1
179,1
576,1
550,1
404,1
386,0
429,1
271,1
347,1
781,0
296,1
306,0
308,0
669,0
297,0
291,1
303,0
626,1
240,0
445,0
251,0
551,1
632,0
317,1
53,0
57,0
600,1
489,1
289,1
668,0
255,0
186,1
660,0
380,0
555,0
399,0
367,0
371,1
632,1
27,0
463,1
355,1
102,1
229,0
459,1
478,0
578,1
433,1
603,1
128,0
435,1
252,0
746,1
77,0
334,0
535,0
153,0
227,0
264,1
348,0
349,1
605,1
500,1
292,0
546,1
448,0
163,0
683,0
400,1
420,0
441,0
576,1
526,1
139,0
149,1
462,1
346,0
439,1
489,1
628,1
676,0
109,0
303,0
485,1
393,0
365,0
757,0
766,0
291,1
33,0
657,0
235,1
183,1
352,0
319,1
463,1
209,1
175,0
190,0
629,1
436,1
12,0
537,0
515,0
333,0
626,1
454,0
57,0
500,0
271,1
323,1
324,1
338,0
188,1
216,1
269,1
208,1
299,1
434,1
142,0
627,1
344,1
661,1
322,1
486,1
374,0
361,0
377,1
153,1
489,1
505,0
149,0
317,1
129,1
754,0
597,0
319,1
725,0
494,1
320,1
433,1
597,0
384,1
432,1
245,1
571,1
687,0
732,0
549,1
739,0
431,1
180,1
114,0
702,0
633,1
464,1
513,1
244,0
30,0
626,0
139,0
739,0
252,0
749,0
430,1
317,1
413,1
351,1
322,1
522,0
357,1
579,0
570,1
152,0
534,0
547,1
651,0
683,1
367,0
675,0
478,0
156,1
202,0
120,0
608,1
208,1
38,0
300,1
337,0
386,0
193,0
570,1
214,1
454,0
34,0
35,0
96,0
549,1
568,0
750,0
156,1
235,1
593,0
610,0
604,1
106,0
233,1
636,1
320,1
548,1
224,0
627,1
484,1
666,0
570,1
573,1
625,0
204,0
319,1
549,1
600,1
549,1
212,1
484,1
565,0
412,1
433,1
400,1
206,0
265,1
649,0
344,0
760,0
318,1
279,0
224,0
592,0
666,1
430,1
591,0
180,0
103,0
235,1
212,1
759,0
627,0
633,1
291,1
611,0
329,1
604,1
772,0
376,1
334,0
289,0
737,0
75,0
337,0
659,1
295,1
148,0
575,1
677,0
611,0
155,1
176,0
369,0
546,1
403,1
234,0
602,1
579,0
176,0
372,1
253,0
743,0
326,1
587,0
571,0
572,1
292,0
389,0
632,1
63,0
294,1
292,1
272,1
162,0
430,0
267,1
410,1
151,0
89,0
598,0
386,0
234,1
149,0
78,0
87,0
715,0
379,1
351,1
291,1
220,0
676,0
400,1
544,1
241,1
243,0
178,1
538,1
490,1
712,0
364,0
508,0
400,0
239,1
207,1
231,1
256,0
212,1
70,0
322,1
586,0
566,0
34,0
428,0
125,0
465,1
238,1
190,0
19,0
319,1
549,0
44,0
658,1
214,1
87,0
213,1
340,0
401,0
455,1
493,1
783,0
356,0
101,0
240,1
479,0
508,0
688,0
688,1
157,1
65,0
661,0
530,0
576,1
545,1
272,1
25,0
232,1
349,1
525,1
378,1
571,1
489,1
317,0
343,1
735,0
144,0
582,0
325,1
132,1
127,1
734,0
605,1
276,0
261,1
559,0
717,0
503,0
179,1
41,0
720,0
434,1
365,0
709,0
321,1
717,0
680,0
514,0
603,1
616,0
512,0
548,1
420,0
89,0
229,0
643,0
197,0
391,0
208,1
473,0
263,1
268,1
521,0
632,1
380,1
649,0
617,0
604,1
185,1
469,1
209,1
131,0
465,1
554,1
373,1
760,0
354,1
676,0
440,1
210,1
156,0
296,1
424,0
607,1
116,0
437,1
213,0
297,1
68,0
353,1
273,0
496,1
654,0
552,1
272,1
451,0
154,1
268,1
459,0
305,0
319,1
199,0
427,1
381,1
312,0
417,0
368,0
257,0
714,0
540,1
179,1
147,0
739,0
515,1
435,1
421,0
180,1
43,0
271,1
404,1
463,1
437,0
133,0
230,0
625,1
647,0
90,0
259,0
371,1
218,0
606,1
502,0
434,1
607,1
637,0
239,1
131,0
315,1
174,0
605,1
209,0
746,0
604,1
511,0
124,1
416,0
643,0
160,0
549,1
288,1
244,0
217,0
468,1
154,1
181,1
303,0
350,1
769,0
524,0
237,1
371,0
541,1
406,1
386,1
193,0
651,0
452,0
432,0
574,0
300,1
389,0
227,0
700,0
390,0
179,1
251,0
316,0
353,1
373,1
690,1
547,0
543,1
26,0
613,0
124,0
166,0
367,0
729,0
640,0
464,1
497,0
34,0
323,1
328,1
531,0
176,0
664,0
246,1
469,1
293,1
579,0
303,1
613,0
355,1
209,1
487,1
429,1
217,1
675,0
617,0
150,1
455,1
351,1
216,1
72,1
442,1
446,0
40,0
235,1
163,1
556,0
261,1
430,1
406,1
267,1
464,1
374,1
492,1
429,1
252,0
322,1
528,1
656,1
686,1
619,0
344,1
373,0
398,0
269,1
489,1
606,1
463,1
211,1
781,0
23,0
460,1
451,0
185,1
781,0
223,0
454,0
261,1
52,0
279,0
238,1
753,0
195,0
16,0
265,1
510,0
588,0
209,1
735,0
572,1
517,1
495,1
51,0
233,1
235,1
656,1
348,1
597,1
194,0
606,0
314,0
175,0
411,1
239,0
179,1
551,0
520,1
416,0
56,0
244,1
371,1
658,1
519,1
722,0
316,0
573,1
619,0
630,1
36,0
243,1
579,1
447,0
605,1
215,1
437,1
752,0
58,0
772,0
547,1
563,0
546,1
568,1
273,1
670,0
615,0
403,0
661,1
225,0
476,0
267,1
378,1
387,0
525,1
350,1
482,0
154,1
720,0
26,0
362,0
72,0
261,1
106,0
620,0
466,1
437,1
14,0
341,1
378,1
184,1
239,0
600,1
259,1
598,1
239,1
156,1
186,1
540,1
344,0
595,0
264,1
654,1
538,1
321,1
626,1
318,1
349,0
201,0
483,0
100,0
401,1
307,0
278,0
452,0
510,0
12,0
474,0
299,1
446,0
195,0
262,1
374,0
379,1
379,1
268,1
727,0
767,0
383,1
595,1
465,0
154,1
85,0
274,1
433,1
491,1
229,0
421,0
84,0
632,1
564,0
211,1
251,0
515,0
263,1
658,0
768,0
588,0
431,0
489,1
436,1
264,1
363,0
284,0
551,0
514,1
482,1
522,1
433,0
541,0
269,1
58,0
574,0
287,0
721,1
435,1
404,1
495,1
257,0
504,0
312,0
130,0
122,0
175,0
237,1
442,1
235,1
134,0
241,1
578,1
297,1
436,1
243,1
581,0
423,0
775,0
268,1
190,0
325,1
477,0
758,0
600,1
768,0
383,1
297,1
155,1
345,1
401,1
418,0
243,1
605,1
300,1
520,1
